Prefix	Last	First	Suffix	FilingType	StateDst	Year	Filing Year	FilingDate	DocID	DisclosureType
	MURPHY	PATRICK		X	FL18	2012	2011	5/14/2012	8207054	FD
	MURPHY	PATRICK		O	FL18	2012	2011	6/11/2012	8208888	FD
	MURPHY	RICK		O	AZ04	2012	2011	7/18/2012	8208497	FD
	MURPHY	ROBERT		X	AO00	2012	2011	5/15/2012	8207237	FD
	MURPHY	ROBERT		O	AO00	2012	2011	8/17/2012	8207599	FD
	MURPHY	SEAN P.		O	OK04	2012	2011	4/20/2012	9100523	FD
HONORABLE	MURPHY	TIM		O	PA18	2012	2011	5/15/2012	8205611	FD
	MURRAY	CARLA T.		O	CB00	2012	2011	5/11/2012	9101098	FD
	MURRAY	DANITA M.		A	AG00	2012	2011	8/30/2012	8207829	FD
	MURRAY	DANITA M.		O	AG00	2012	2011	5/21/2012	8206044	FD
	MURRAY	ELIZABETH T.		X	NW00	2012	2011	5/14/2012	8207162	FD
	MURRAY	ELIZABETH T.		O	NW00	2012	2011	7/31/2012	8206749	FD
	MURTHA	KATIE		O	MI15	2012	2011	5/14/2012	9101315	FD
	MURTHA	KATIE		A	MI15	2012	2011	10/15/2012	8209143	FD
	MUSICK	NATHAN T.		A	CB00	2012	2011	5/15/2012	8206187	FD
	MUSICK	NATHAN T.		O	CB00	2012	2011	5/15/2012	8205796	FD
	MUTHITACHAROEN	ATHIPHAT		T	CB00	2012	2012	10/26/2012	8209373	FD
	MYERS	RODRIC J.		O	SG00	2012	2011	5/1/2012	9100680	FD
	MYERS	RODRIC J.		A	SG00	2012	2011	9/12/2012	8208228	FD
	MYERS	STEPHANIE A.		O	AP00	2012	2011	5/14/2012	9101316	FD
HONORABLE	MYRICK	SUE WILKINS		O	NC09	2012	2011	4/27/2012	8206305	FD
HONORABLE	NADLER	JERROLD		O	NY08	2012	2011	5/15/2012	8205612	FD
HONORABLE	NAPOLITANO	GRACE F.		A	CA38	2012	2011	5/15/2012	8205614	FD
HONORABLE	NAPOLITANO	GRACE F.		O	CA38	2012	2011	5/9/2012	8205613	FD
	NASH	MICHAEL R.		O	AO00	2012	2011	5/15/2012	8205806	FD
	NASH	PATRICK M.		A	JT00	2012	2011	10/11/2012	8209144	FD
	NASH	PATRICK M.		O	JT00	2012	2011	5/9/2012	8205301	FD
	NASH	PATRICK M.		T	JT00	2012	2012	1/2/2013	8209608	FD
	NAUGHTON	CHRISTOPHER B.		O	AO00	2012	2011	5/9/2012	8205302	FD
	NAVRATIL	JOHN F.		O	JT00	2012	2011	5/4/2012	9100801	FD
HONORABLE	NEAL	RICHARD E.		A	MA02	2012	2011	6/13/2012	8206312	FD
HONORABLE	NEAL	RICHARD E.		O	MA02	2012	2011	5/15/2012	8205615	FD
	NEALE	THOMAS H.		O	LC00	2012	2011	5/10/2012	9100912	FD
	NEELD	BRETT S.		O	CP00	2012	2011	4/20/2012	9100524	FD
	NEGA	JOSEPH W.		O	JT00	2012	2011	5/10/2012	9100913	FD
	NEGRETE	PAULA		O	CA47	2012	2011	5/24/2012	9102020	FD
	NELSON	DAMON P.		O	CA21	2012	2011	4/30/2012	9100655	FD
	NELSON	KAREN		A	CM00	2012	2011	10/1/2012	8209038	FD
	NELSON	KAREN		O	CM00	2012	2011	5/15/2012	8205808	FD
	NELSON	LYLE		O	CB00	2012	2011	5/11/2012	9101057	FD
	NESBIT	SONJA L.		A	WM00	2012	2011	10/16/2012	8209198	FD
	NESBIT	SONJA L.		O	WM00	2012	2011	5/15/2012	8205809	FD
	NEUGEBAUER	DALE		O	CA49	2012	2011	5/14/2012	9101317	FD
HONORABLE	NEUGEBAUER	RANDY		O	TX19	2012	2011	5/11/2012	8205616	FD
	NEUHARDT	SHAREN SWARTZ		O	OH10	2012	2011	3/7/2012	8208925	FD
	NEUMAYR	MARY B.		A	CM00	2012	2011	10/4/2012	8209112	FD
	NEUMAYR	MARY B.		O	CM00	2012	2011	5/14/2012	9101319	FD
	NEVILLE	J.G.		O	PA16	2012	2011	5/16/2012	9101888	FD
	NEVINS	KYLE W.		A	ML00	2012	2011	10/5/2012	8209111	FD
	NEVINS	KYLE W.		O	ML00	2012	2011	5/14/2012	9101318	FD
	NEWBY	DAREK L.		O	AP00	2012	2011	5/15/2012	8205810	FD
	NEWLAND	D. E.	JR.	T	JT00	2012	2012	4/12/2012	9100424	FD
	NEWLEN	ROBERT R.		X	LC00	2012	2011	6/15/2012	8207418	FD
	NEWLEN	ROBERT R.		O	LC00	2012	2011	8/3/2012	8206816	FD
	NEWMAN	DAVID B.		O	CB00	2012	2011	5/11/2012	9101058	FD
	NEWPORT	SANDRA J.		T	CP00	2012	2012	1/25/2013	8209712	FD
	NEWPORT	SANDRA J.		O	CP00	2012	2011	5/15/2012	8205811	FD
	NEWTON	KARINA L.		T	NL00	2012	2012	7/5/2012	9102219	FD
	NEWTON	KARINA L.		O	NL00	2012	2011	5/15/2012	8205812	FD
	NGHIEM	HIEU T.		A	AO00	2012	2011	10/5/2012	8209113	FD
	NGHIEM	HIEU T.		O	AO00	2012	2011	5/15/2012	8205813	FD
	NICHOL	JAMES P.		O	LC00	2012	2011	5/15/2012	8205814	FD
	NICHOLSON	BENJAMIN L.		A	AP00	2012	2011	10/18/2012	8209263	FD
	NICHOLSON	BENJAMIN L.		A	AP00	2012	2011	11/27/2012	8209493	FD
	NICHOLSON	BENJAMIN L.		O	AP00	2012	2011	5/14/2012	9101320	FD
	NICHOLSON	KRISTIN E.		O	RI02	2012	2011	5/11/2012	9101059	FD
	NICKSON	JULIE L.		A	AP00	2012	2011	10/23/2012	8209264	FD
	NICKSON	JULIE L.		O	AP00	2012	2011	5/15/2012	8205815	FD
	NICKSON	MICHAEL A.		A	SE00	2012	2011	10/23/2012	8209265	FD
	NICKSON	MICHAEL A.		O	SE00	2012	2011	5/15/2012	8205816	FD
	NICOLA	THOMAS JOSEPH		O	LC00	2012	2011	5/15/2012	8205817	FD
	NILAND	MARY K.		O	CL00	2012	2011	4/24/2012	9100575	FD
	NISHIOKI	SCOTT H.		O	CA20	2012	2011	5/11/2012	9101060	FD
	NISHIYAMA	SHINICHI		A	CB00	2012	2011	5/7/2014	8214692	FD
	NISHIYAMA	SHINICHI		O	CB00	2012	2011	7/23/2012	8208487	FD
	NOBLE	ROGER F.	JR.	O	LC00	2012	2011	5/18/2012	8205968	FD
HONORABLE	NOEM	KRISTI L.		O	SD00	2012	2011	5/15/2012	8205617	FD
	NOLAN	RICHARD MICHAEL		O	MN08	2012	2011	5/16/2012	8208566	FD
	NOONAN	MARY M.		O	NJ04	2012	2011	5/15/2012	8205818	FD
	NOONAN	MARY M.		A	NJ04	2012	2011	1/10/2014	8213852	FD
	NORMAN	HAL G.		X	JT00	2012	2011	5/16/2012	8207299	FD
	NORMAN	HAL G.		O	JT00	2012	2011	7/12/2012	8206623	FD
	NORTHROP	ALISON B.		X	HM00	2012	2011	5/17/2012	8207333	FD
	NORTHROP	ALISON B.		X	HM00	2012	2011	7/23/2012	8207453	FD
	NORTHROP	ALISON B.		A	HM00	2012	2011	11/2/2012	8209383	FD
	NORTHROP	ALISON B.		O	HM00	2012	2011	8/15/2012	8207570	FD
HONORABLE	NORTON	ELEANOR HOLMES		O	DC00	2012	2011	4/30/2012	8205618	FD
	NORTON	TRAVIS J.		X	JU00	2012	2011	5/16/2012	8207300	FD
	NORTON	TRAVIS J.		O	JU00	2012	2011	6/15/2012	8206413	FD
	NOVAK	CURT		D	CA42	2012	2012	10/5/2012	8209082	FD
	NOWAK	JASON M.		A	AO00	2012	2011	10/25/2012	8209349	FD
	NOWAK	JASON M.		O	AO00	2012	2011	5/15/2012	8205819	FD
HONORABLE	NUGENT	RICHARD B.		O	FL05	2012	2011	5/14/2012	8205619	FD
HONORABLE	NUNES	DEVIN		O	CA21	2012	2011	5/11/2012	8205620	FD
HONORABLE	NUNES	DEVIN		A	CA21	2012	2011	5/18/2012	8205642	FD
HONORABLE	NUNNELEE	ALAN		O	MS01	2012	2011	5/15/2012	8205621	FD
	O'BRIEN	COLEMAN C.		A	HM00	2012	2011	10/17/2012	8209210	FD
	O'BRIEN	COLEMAN C.		O	HM00	2012	2011	5/14/2012	9101321	FD
	O'BRIEN	SEAN		T	IL05	2012	2012	8/2/2012	8206818	FD
	O'BRIEN	THOMAS B.		O	AP00	2012	2011	5/15/2012	8205797	FD
	O'HANLON	CHARLES P.		O	AC00	2012	2011	5/11/2012	9101062	FD
	O'KEEFE	JOHN M.		O	LC00	2012	2011	5/14/2012	9101323	FD
	O'KEEFFE	LOIS HOPE		O	LC00	2012	2011	7/3/2012	9102220	FD
	O'NEILL	CATLIN W.		O	CA08	2012	2011	5/10/2012	9100914	FD
	O'REILLY	MEGAN		A	EE00	2012	2011	10/25/2012	8209357	FD
	O'REILLY	MEGAN		A	EE00	2012	2011	5/15/2012	8205804	FD
	O'REILLY	MEGAN		O	EE00	2012	2011	5/15/2012	8205803	FD
	O'ROURKE	ROBERT "BETO"		A	TX16	2012	2011	12/19/2012	8209573	FD
	O'ROURKE	ROBERT "BETO"		O	TX16	2012	2011	10/22/2012	8209275	FD
	O'ROURKE	RONALD		O	LC00	2012	2011	5/14/2012	9101325	FD
	O'SHEA	JOHN S.		O	CM00	2012	2011	4/24/2012	9100578	FD
	O'TOOLE	WILLIAM K.		O	GP00	2012	2011	5/3/2012	9100742	FD
	OBERMANN	RICHARD M.		X	SY00	2012	2011	5/14/2012	8207163	FD
	OBERMANN	RICHARD M.		X	SY00	2012	2011	7/17/2012	8207444	FD
	OBERMANN	RICHARD M.		A	SY00	2012	2011	10/31/2012	8209355	FD
	OBERMANN	RICHARD M.		O	SY00	2012	2011	8/13/2012	8207509	FD
	ODO	FRANKLIN S.		T	LC00	2012	2012	4/18/2012	8204901	FD
	ODOM	WILLIAM L.		O	CL00	2012	2011	5/15/2012	8205798	FD
	ODONNELL	THOMAS A.		O	NJ09	2012	2011	5/15/2012	8205799	FD
	ODONNELL	THOMAS A.		T	NJ09	2012	2012	8/13/2012	8207583	FD
	OGILVIE	CLARK		O	AG00	2012	2011	5/15/2012	8205800	FD
	OHLBAUM	DIANA L.		O	IR00	2012	2011	4/16/2012	9100504	FD
	OHLBAUM	DIANNA L.		T	IR00	2012	2012	5/10/2013	8210297	FD
	OHLIS	CARLA M.		O	AO00	2012	2011	5/14/2012	9101322	FD
	OLANDER	DAVID M.		O	WM00	2012	2011	5/15/2012	8205801	FD
	OLD	JAMES ROWLAND	JR.	O	TX14	2012	2011	11/8/2012	8209408	FD
	OLESZEK	WALTER J.		O	LC00	2012	2011	5/15/2012	8205802	FD
	OLIVER	JANET L.		O	SM00	2012	2011	5/4/2012	9100802	FD
	OLIVERIO	MICHAEL A.	II	W	WV01	2012	2012	10/18/2012	8209295	FD
HONORABLE	OLSON	PETE		O	TX22	2012	2011	5/10/2012	8205622	FD
	OLSON	STEVEN A.		X	LC00	2012	2011	5/15/2012	8207238	FD
	OLSON	STEVEN A.		O	LC00	2012	2011	6/28/2012	8206466	FD
HONORABLE	OLVER	JOHN W.		O	MA01	2012	2011	5/15/2012	8205623	FD
	ONORATO	PAUL B.		O	CA01	2012	2011	5/14/2012	9101324	FD
	ORSINI	PATRICIA A.		O	AO00	2012	2011	4/30/2012	9100656	FD
	ORTEGA	LINDA L.		T	AO00	2012	2012	5/11/2012	8205104	FD
	OSTERBERG	GAYLE		O	LC00	2012	2011	2/29/2012	8207963	FD
	OSTRANDER	KATE		O	SE00	2012	2011	4/27/2012	9100632	FD
	OTIS	HAROLD F.	JR.	T	MD06	2012	2012	2/21/2012	8204685	FD
	OTREMBA	GERALDINE MARIE		E	LC00	2012	2012	7/10/2012	8206966	FD
	OTREMBA	GERALDINE MARIE		O	LC00	2012	2011	5/18/2012	8206733	FD
	OTT	KATHLEEN G.		A	LC00	2012	2011	7/31/2012	8206819	FD
	OTT	KATHLEEN G.		O	LC00	2012	2011	5/9/2012	8205303	FD
	OUERTATANI	CHARLA		A	CA35	2012	2011	7/15/2013	8212561	FD
	OUERTATANI	CHARLA		O	CA35	2012	2011	5/14/2012	9101326	FD
	OURSLER	TARA L.		O	MD02	2012	2011	5/15/2012	8205805	FD
	OVERBEEK	KIMBERLY		O	BU00	2012	2011	5/11/2012	9101063	FD
	OVEREND	CHRISTOPHER J.		A	JT00	2012	2011	10/24/2012	8209308	FD
	OVEREND	CHRISTOPHER J.		O	JT00	2012	2011	5/10/2012	9100915	FD
	OWEN	ELLEN DANIELLE		O	NC12	2012	2011	5/11/2012	9101064	FD
HONORABLE	OWENS	WILLIAM L.		A	NY23	2012	2011	5/15/2013	8210417	FD
HONORABLE	OWENS	WILLIAM L.		O	NY23	2012	2011	5/10/2012	8205624	FD
	OZANNE	LARRY J.		O	CB00	2012	2011	5/11/2012	9101065	FD
	PADGETT	CHAD B.		O	AK00	2012	2011	6/1/2012	9102087	FD
	PAGE	BENJAMIN R.		A	CB00	2012	2011	7/6/2012	8206517	FD
	PAGE	BENJAMIN R.		O	CB00	2012	2011	5/15/2012	8205834	FD
	PAGE	JEFFREY		O	LC00	2012	2011	5/15/2012	8205835	FD
	PAGLIANO	GARY J.		X	LC00	2012	2011	5/8/2012	8207123	FD
	PAGLIANO	GARY J.		X	LC00	2012	2011	6/27/2012	8207430	FD
	PAGLIANO	GARY J.		O	LC00	2012	2011	8/13/2012	8207510	FD
	PALARINO	R. NICHOLAS		O	HM00	2012	2011	5/15/2012	8206292	FD
HONORABLE	PALAZZO	STEVEN M.		O	MS04	2012	2011	5/14/2012	8205625	FD
	PALISI	ANNIE		X	TN06	2012	2011	5/8/2012	8207124	FD
	PALISI	ANNIE		X	TN06	2012	2011	7/17/2012	8207445	FD
	PALISI	ANNIE		A	TN06	2012	2011	10/24/2012	8209309	FD
	PALISI	ANNIE		O	TN06	2012	2011	9/5/2012	8208263	FD
	PALLANTE HYUN	MARIA A.		O	LC00	2012	2011	5/11/2012	9101066	FD
HONORABLE	PALLONE	FRANK	JR.	O	NJ06	2012	2011	5/15/2012	8205626	FD
	PALMER	EDITH		O	LC00	2012	2011	4/23/2012	9100547	FD
	PAPA	KATHERINE A.		O	SE00	2012	2011	5/9/2012	8205304	FD
	PAPADEMETRIOU	T		O	LC00	2012	2011	6/1/2012	9102088	FD
	PAPADEMETRIOU	T		A	LC00	2012	2011	9/17/2012	8208740	FD
	PAPE	MICHAEL J.		O	KY01	2012	2011	5/23/2012	9102022	FD
	PAPENFUSS	HERBERT S.		A	CB00	2012	2011	5/15/2012	8206755	FD
	PAPENFUSS	HERBERT S.		O	CB00	2012	2011	5/15/2012	8205836	FD
	PAPPAS	GEORGE J.		O	IT00	2012	2011	5/14/2012	9101327	FD
	PARDUE	DONALD W.		O	FL24	2012	2011	5/23/2012	9102023	FD
	PARDUE	DONALD W.		A	FL24	2012	2011	11/2/2012	8209384	FD
	PARETZKY	KENNETH		O	LR00	2012	2011	5/15/2012	8205839	FD
	PARFOMAK	PAUL W.		X	LC00	2012	2011	5/15/2012	8207239	FD
	PARFOMAK	PAUL W.		O	LC00	2012	2011	6/29/2012	8206468	FD
	PARKER	SARAH F.		O	AO00	2012	2011	5/15/2012	8205837	FD
	PARKER	SCOTT B.		O	UT01	2012	2011	5/15/2012	8206148	FD
	PARKER	WYNDEE R.		O	NN00	2012	2011	6/14/2012	8206373	FD
	PARKER	WYNDEE R.		A	NN00	2012	2011	10/25/2012	8209356	FD
	PARMAR	NAVEEN		X	TX25	2012	2011	5/22/2012	8207389	FD
	PARMAR	NAVEEN		O	TX25	2012	2011	8/13/2012	8207511	FD
	PARSAD	ROMAIN D.		O	CB00	2012	2011	5/11/2012	9101068	FD
	PARSONS	HEATHER N.		X	NC13	2012	2011	5/17/2012	8207332	FD
	PARSONS	HEATHER N.		O	NC13	2012	2011	6/13/2012	8206325	FD
HONORABLE	PASCRELL	BILL	JR.	O	NJ08	2012	2011	5/15/2012	8205627	FD
	PASE	ADAM J.		O	PA13	2012	2011	5/10/2012	9100916	FD
	PASTERNAK	DOUGLAS S.		O	SY00	2012	2011	5/11/2012	9101067	FD
HONORABLE	PASTOR	ED		A	AZ04	2012	2011	6/11/2013	8212246	FD
HONORABLE	PASTOR	ED		O	AZ04	2012	2011	5/8/2012	8205641	FD
	PATEL	DHAVAL H.		O	AO00	2012	2011	5/15/2013	8210428	FD
	PATRICK	RICHARD C.		O	AZ04	2012	2011	5/8/2012	8205209	FD
	PATRICK	ROBERT W.		O	LC00	2012	2011	5/14/2012	9101328	FD
	PATRU	KATHRYN M.		O	RC00	2012	2011	5/15/2012	8205840	FD
	PATTERSON	GARTH		T	MA04	2012	2012	3/14/2013	8209982	FD
	PATTERSON	GARTH		O	MA04	2012	2011	6/21/2012	8206403	FD
	PATTON	CYNTHIA A.		O	CA53	2012	2011	5/10/2012	9100917	FD
HONORABLE	PAUL	RON		O	TX14	2012	2011	5/14/2012	8205628	FD
HONORABLE	PAULSEN	ERIK		O	MN03	2012	2011	5/15/2012	8205629	FD
	PAWLOW	JONATHAN R.		O	TI00	2012	2011	5/15/2012	8205841	FD
	PAYNE	DONALD M.	JR.	A	NJ10	2012	2011	5/7/2013	8210238	FD
	PAYNE	DONALD M.	JR.	O	NJ10	2012	2011	2/26/2013	8209891	FD
	PAYNE	JAMES C.		O	GP00	2012	2011	5/4/2012	9100803	FD
	PAYNE	KEDRIC L.		O	CE00	2012	2011	5/15/2012	8205842	FD
	PAYNE	WARREN S.		O	WM00	2012	2011	5/15/2012	8205843	FD
	PEARCE	KRISANN A.		A	EE00	2012	2011	10/10/2012	8209114	FD
	PEARCE	KRISANN A.		A	EE00	2012	2011	11/7/2013	8213423	FD
	PEARCE	KRISANN A.		A	EE00	2012	2011	8/12/2014	8216299	FD
	PEARCE	KRISANN A.		O	EE00	2012	2011	5/8/2012	8205210	FD
	PEARCE	MICHELE A.		O	NS00	2012	2011	5/15/2012	8205844	FD
	PEARCE	MICHELE A.		A	NS00	2012	2011	10/5/2012	8209115	FD
HONORABLE	PEARCE	STEVAN		O	NM02	2012	2011	5/15/2012	8205630	FD
	PEARSON	DANIEL R.		X	SY00	2012	2011	5/17/2012	8207331	FD
	PEARSON	DANIEL R.		O	SY00	2012	2011	7/16/2012	8206582	FD
	PEARSON	STEPHEN C.		O	AO00	2012	2011	5/15/2012	8205845	FD
	PELLER	JULIE R.		X	EE00	2012	2011	5/16/2012	8207301	FD
	PELLER	JULIE R.		A	EE00	2012	2011	10/17/2012	8209200	FD
	PELLER	JULIE R.		O	EE00	2012	2011	6/14/2012	8206329	FD
HONORABLE	PELOSI	NANCY		O	CA08	2012	2011	5/15/2012	8205631	FD
	PELUSO	DAVID P.		O	FL09	2012	2011	5/10/2012	9100919	FD
	PENALOSA	JOSE		D	AZ07	2012	2012	4/11/2012	8207679	FD
	PENALOSA	JOSE		O	AZ07	2012	2011	5/17/2012	8208418	FD
HONORABLE	PENCE	MIKE		O	IN06	2012	2011	5/14/2012	8205632	FD
	PENNINGTON NATONSKI	PEPPER		O	FL08	2012	2011	5/15/2012	8205807	FD
	PEPPER	LORI J.		O	DS00	2012	2011	5/7/2012	8205022	FD
	PEPPER	LORI J.		O	NL00	2012	2011	5/7/2012	9100844	FD
	PEPPER	LORI J.		T	NL00	2012	2012	10/24/2012	8209310	FD
	PERCY	ALLISON M.		O	CB00	2012	2011	5/11/2012	9101069	FD
	PERESE	KEVIN		A	CB00	2012	2011	7/6/2012	8206518	FD
	PERESE	KEVIN		O	CB00	2012	2011	5/15/2012	8205846	FD
	PEREZ	BENJAMIN		O	TX15	2012	2011	10/17/2012	8209209	FD
	PEREZ	DENNISE Y.		O	PR00	2012	2011	5/15/2012	8205847	FD
	PEREZ	MEGAN C.		X	AO00	2012	2011	5/14/2012	8207164	FD
	PEREZ	MEGAN C.		O	AO00	2012	2011	6/8/2012	8206249	FD
	PEREZ	MEGAN C.		T	AO00	2012	2012	6/8/2012	8206250	FD
	PERKINS	ALEXANDER B.		O	WM00	2012	2011	4/16/2012	9100505	FD
	PERKINS	ALEXANDER B.		T	WM00	2012	2012	5/25/2012	9102024	FD
	PERKINS	CHRISTOPHER SCOTT		O	VA11	2012	2011	10/17/2012	8209220	FD
	PERKINS	DEBRA		O	SE00	2012	2011	5/11/2012	9101070	FD
	PERKINS	MARK S.		O	GA02	2012	2011	5/11/2012	9101071	FD
	PERKINS	MATTHEW K.		O	CP00	2012	2011	4/20/2012	9100525	FD
HONORABLE	PERLMUTTER	ED		X	CO07	2012	2011	5/15/2012	8206872	FD
HONORABLE	PERLMUTTER	ED		O	CO07	2012	2011	8/3/2012	8206803	FD
	PERRY	LEAH		O	GO00	2012	2011	5/15/2012	8205848	FD
	PERRY	SCOTT		D	PA04	2012	2012	2/9/2012	8207680	FD
	PERRY	SCOTT		O	PA04	2012	2011	3/23/2012	8208007	FD
	PERRY	WILLIAM		O	ME02	2012	2011	5/1/2012	8208145	FD
	PETERLIN	MEGHANN K.		O	HM00	2012	2011	5/10/2012	9100918	FD
HONORABLE	PETERS	GARY C.		A	MI09	2012	2011	7/26/2012	8206737	FD
HONORABLE	PETERS	GARY C.		A	MI09	2012	2011	7/20/2012	8206681	FD
HONORABLE	PETERS	GARY C.		O	MI09	2012	2011	5/15/2012	8205634	FD
	PETERS	SCOTT HARVEY		A	CA52	2012	2011	2/25/2013	8209892	FD
	PETERS	SCOTT HARVEY		A	CA52	2012	2011	9/10/2013	8213106	FD
	PETERS	SCOTT HARVEY		X	CA52	2012	2011	1/4/2013	8209640	FD
	PETERS	SCOTT HARVEY		O	CA52	2012	2011	5/14/2012	8208570	FD
	PETERSEN	STEVEN T.		O	UT01	2012	2011	4/19/2012	9100506	FD
HONORABLE	PETERSON	COLLIN C.		X	MN07	2012	2011	5/16/2012	8206908	FD
HONORABLE	PETERSON	COLLIN C.		O	MN07	2012	2011	8/10/2012	8207480	FD
	PETERSON	ELIZABETH E.		O	LC00	2012	2011	3/26/2012	8208035	FD
	PETERSON	TIMOTHY L.		T	AP00	2012	2012	4/6/2012	9100422	FD
HONORABLE	PETRI	THOMAS E.		A	WI06	2012	2011	5/29/2014	8215623	FD
HONORABLE	PETRI	THOMAS E.		O	WI06	2012	2011	5/9/2012	8205633	FD
	PETTITT	MARK R.		O	AL05	2012	2011	5/15/2012	8205849	FD
	PETTRUZZELLI	NANETTE		O	LC00	2012	2011	5/16/2012	9101889	FD
	PETTRUZZELLI	NANETTE		T	LC00	2012	2012	6/27/2012	8206469	FD
	PFAFF	JAMES R.		O	KS01	2012	2011	5/15/2012	8205850	FD
	PHALEN	SUSAN A.		A	IT00	2012	2011	10/23/2012	8209266	FD
	PHALEN	SUSAN A.		O	IT00	2012	2011	5/15/2012	8205852	FD
	PHELEN	CHRISTOPHER D.		O	CO05	2012	2011	5/15/2012	8205851	FD
	PHILBIN	CHRISTOPHER R.		X	MA03	2012	2011	5/14/2012	8207165	FD
	PHILBIN	CHRISTOPHER R.		A	MA03	2012	2011	11/21/2012	8209471	FD
	PHILBIN	CHRISTOPHER R.		O	MA03	2012	2011	8/3/2012	8209043	FD
	PHILIPPE	KERLI J.		O	JU00	2012	2011	5/14/2012	8206116	FD
	PHILLIPS	JAMES DIXON		W	VA07	2012	2012	10/11/2012	8209173	FD
	PHILLIPS	JONATHAN P.		O	RE00	2012	2011	6/29/2012	8206470	FD
	PHILLIPS	THOMAS C.		X	FL11	2012	2011	5/16/2012	8207302	FD
	PHILLIPS	THOMAS C.		A	FL11	2012	2011	11/14/2012	8209456	FD
	PHILLIPS	THOMAS C.		O	FL11	2012	2011	8/15/2012	8207571	FD
	PHILLIPS	TROY S.		A	CA17	2012	2011	12/19/2012	8209558	FD
	PHILLIPS	TROY S.		O	CA17	2012	2011	5/15/2012	8205853	FD
	PIAZZA	JOHN L.		O	SY00	2012	2011	5/15/2012	8205854	FD
	PIAZZA	RICHARD M.		O	AO00	2012	2011	5/2/2012	9100708	FD
	PICAUT	CHRISTOPHER		A	DR00	2012	2011	4/27/2012	9100633	FD
	PICAUT	CHRISTOPHER		O	DR00	2012	2011	4/24/2012	9100576	FD
	PICCOLO	FREDERICK J.		O	FL12	2012	2011	5/15/2012	8205855	FD
	PICCOLO	FREDERICK J.		T	FL12	2012	2012	1/28/2013	8209713	FD
	PICKETT	JEFFREY J.		O	CP00	2012	2011	5/15/2012	8205856	FD
	PICOLLA	JOSEPH C.		O	IG00	2012	2011	4/24/2012	9100579	FD
	PIERCE	HARRY LEE		O	TX03	2012	2011	5/8/2012	8208322	FD
HONORABLE	PIERLUISI	PEDRO R.		O	PR00	2012	2011	5/15/2012	8205635	FD
	PIERSON	CLAYTON JAY		X	SH00	2012	2011	1/28/2013	8209721	FD
	PIERSON	CLAYTON JAY		T	SH00	2012	2012	2/27/2013	8209882	FD
	PIERSON	CLAYTON JAY		O	SH00	2012	2011	5/2/2012	9100709	FD
	PIGGEE	DARRYL A.		O	MO01	2012	2011	8/29/2012	8207830	FD
	PILLAI	VENU		O	CP00	2012	2011	5/15/2012	8205857	FD
	PILLOFF	DANIEL		X	GP00	2012	2011	5/24/2012	8207041	FD
	PILLOFF	DANIEL		O	GP00	2012	2011	7/13/2012	8208163	FD
	PINCKNEY	JANNA L.		X	FL03	2012	2011	5/17/2012	8207330	FD
	PINCKNEY	JANNA L.		T	FL03	2012	2012	10/10/2012	8209117	FD
	PINCKNEY	JANNA L.		A	FL03	2012	2011	10/5/2012	8209116	FD
	PINCKNEY	JANNA L.		O	FL03	2012	2011	7/10/2012	8206519	FD
	PINDER	JOE		O	BA00	2012	2011	5/7/2012	9100845	FD
	PINELES	BARRY		O	SM00	2012	2011	5/9/2012	8205305	FD
HONORABLE	PINGREE	CHELLIE		X	ME01	2012	2011	5/14/2012	8206863	FD
HONORABLE	PINGREE	CHELLIE		A	ME01	2012	2011	12/3/2012	8209500	FD
HONORABLE	PINGREE	CHELLIE		A	ME01	2012	2011	5/7/2013	9102275	FD
HONORABLE	PINGREE	CHELLIE		O	ME01	2012	2011	8/13/2012	8207471	FD
	PINKOS	STEPHEN M.		O	MW00	2012	2011	5/15/2012	8205820	FD
	PINKUS	MATTHEW A.		X	HO00	2012	2011	4/30/2012	8207103	FD
	PINKUS	MATTHEW A.		A	HO00	2012	2011	10/1/2012	8209037	FD
	PINKUS	MATTHEW A.		O	HO00	2012	2011	8/8/2012	8206996	FD
	PINTO	ASHOK M.		X	GO00	2012	2011	5/11/2012	8207143	FD
	PINTO	ASHOK M.		X	GO00	2012	2011	7/10/2012	8207434	FD
	PINTO	ASHOK M.		O	GO00	2012	2011	8/1/2012	8206820	FD
	PINTO	LISA		O	CA30	2012	2011	7/23/2012	8206670	FD
	PIROG	ROBERT L.		O	LC00	2012	2011	5/10/2012	8206131	FD
	PITCOCK	JOSHUA		O	IN06	2012	2011	5/7/2012	9100846	FD
	PITTARD	WILLIAM B.	IV	X	GC00	2012	2011	5/14/2012	8207166	FD
	PITTARD	WILLIAM B.	IV	O	GC00	2012	2011	7/24/2012	8206709	FD
	PITTENGER	ROBERT M.		A	NC09	2012	2011	8/21/2013	8213032	FD
	PITTENGER	ROBERT M.		O	NC09	2012	2011	4/16/2012	8208108	FD
	PITTMAN	L		O	RE00	2012	2011	4/23/2012	9100548	FD
HONORABLE	PITTS	JOSEPH R.		A	PA16	2012	2011	6/7/2012	8206306	FD
HONORABLE	PITTS	JOSEPH R.		O	PA16	2012	2011	5/1/2012	8205636	FD
	PLASKETT	STACEY E.		O	VI00	2012	2011	6/29/2012	8208464	FD
	PLASTER	WILLIAM B.		O	CL00	2012	2011	5/15/2012	8205821	FD
	PLATT	MICHAEL	JR.	O	TN07	2012	2011	4/9/2012	8208074	FD
